Date,Close,Open,High,Low
2015/8/21,1970.89,2034.08,2034.08,1970.89 
2015/8/20,2035.73,2076.61,2076.61,2035.73 
2015/8/19,2079.61,2095.69,2096.17,2070.53 
2015/8/18,2096.92,2101.99,2103.47,2094.14 
2015/8/17,2102.44,2089.70,2102.87,2079.30 
2015/8/14,2091.54,2083.15,2092.45,2080.61 
2015/8/13,2083.39,2086.19,2092.93,2078.26 
2015/8/12,2086.05,2081.10,2089.06,2052.09 
2015/8/11,2084.07,2102.66,2102.66,2076.49 
2015/8/10,2104.18,2080.98,2105.35,2080.98 
2015/8/7,2077.57,2082.61,2082.61,2067.91 
2015/8/6,2083.56,2100.75,2103.32,2075.53 
2015/8/5,2099.84,2095.27,2112.66,2095.27 
2015/8/4,2093.32,2097.68,2102.51,2088.60 
2015/8/3,2098.04,2104.49,2105.70,2087.31 
2015/7/31,2103.84,2111.60,2114.24,2102.07 
2015/7/30,2108.63,2106.78,2110.48,2094.97 
2015/7/29,2108.57,2094.70,2110.60,2094.08 
2015/7/28,2093.25,2070.75,2095.60,2069.09 
2015/7/27,2067.64,2078.19,2078.19,2063.52 
2015/7/24,2079.65,2102.24,2106.01,2077.09 
2015/7/23,2102.15,2114.16,2116.87,2098.63 
2015/7/22,2114.15,2118.21,2118.51,2110.00 
2015/7/21,2119.21,2127.55,2128.49,2115.40 
2015/7/20,2128.28,2126.85,2132.82,2123.65 
2015/7/17,2126.64,2126.80,2128.91,2119.88 
2015/7/16,2124.29,2110.55,2124.42,2110.55 
2015/7/15,2107.40,2109.01,2114.14,2102.49 
2015/7/14,2108.95,2099.72,2111.98,2098.18 
2015/7/13,2099.60,2080.03,2100.67,2080.03 
2015/7/10,2076.62,2052.74,2081.31,2052.74 
2015/7/9,2051.31,2049.73,2074.28,2049.73 
2015/7/8,2046.68,2077.66,2077.66,2044.66 
2015/7/7,2081.34,2069.52,2083.74,2044.02 
2015/7/6,2068.76,2073.95,2078.61,2058.40 
2015/7/2,2076.78,2078.03,2085.06,2071.02 
2015/7/1,2077.42,2067.00,2082.78,2067.00 
2015/6/30,2063.11,2061.19,2074.28,2056.32 
2015/6/29,2057.64,2098.63,2098.63,2056.64 
2015/6/26,2101.49,2102.62,2108.92,2095.38 
2015/6/25,2102.31,2109.96,2116.04,2101.78 
2015/6/24,2108.58,2123.65,2125.10,2108.58 
2015/6/23,2124.20,2123.16,2128.03,2119.89 
2015/6/22,2122.85,2112.50,2129.87,2112.50 
2015/6/19,2109.99,2121.06,2121.64,2109.45 
2015/6/18,2121.24,2101.58,2126.65,2101.58 
2015/6/17,2100.44,2097.40,2106.79,2088.86 
2015/6/16,2096.29,2084.26,2097.40,2082.10 
2015/6/15,2084.43,2091.34,2091.34,2072.49 
2015/6/12,2094.11,2107.43,2107.43,2091.33 
2015/6/11,2108.86,2106.24,2115.02,2106.24 
2015/6/10,2105.20,2081.12,2108.50,2081.12 
2015/6/9,2080.15,2079.07,2085.62,2072.14 
2015/6/8,2079.28,2092.34,2093.01,2079.11 
2015/6/5,2092.83,2095.09,2100.99,2085.67 
2015/6/4,2095.84,2112.35,2112.89,2093.23 
2015/6/3,2114.07,2110.64,2121.92,2109.61 
2015/6/2,2109.60,2110.41,2117.59,2099.14 
2015/6/1,2111.73,2108.64,2119.15,2102.54 
2015/5/29,2107.39,2120.66,2120.66,2104.89 
2015/5/28,2120.79,2122.27,2122.27,2112.86 
2015/5/27,2123.48,2105.13,2126.22,2105.13 
2015/5/26,2104.20,2125.34,2125.34,2099.18 
2015/5/22,2126.06,2130.36,2132.15,2126.06 
2015/5/21,2130.82,2125.55,2134.28,2122.95 
2015/5/20,2125.85,2127.79,2134.72,2122.59 
2015/5/19,2127.83,2129.45,2133.02,2124.50 
2015/5/18,2129.20,2121.30,2131.78,2120.01 
2015/5/15,2122.73,2122.07,2123.89,2116.79 
2015/5/14,2121.10,2100.43,2121.45,2100.43 
2015/5/13,2098.48,2099.62,2110.19,2096.04 
2015/5/12,2099.12,2102.87,2105.06,2085.57 
2015/5/11,2105.33,2115.56,2117.69,2104.58 
2015/5/8,2116.10,2092.13,2117.66,2092.13 
2015/5/7,2088.00,2079.96,2092.90,2074.99 
2015/5/6,2080.15,2091.26,2098.42,2067.93 
2015/5/5,2089.46,2112.63,2115.24,2088.46 
2015/5/4,2114.49,2110.23,2120.95,2110.23 
2015/5/1,2108.29,2087.38,2108.41,2087.38 
2015/4/30,2085.51,2105.52,2105.52,2077.59 
2015/4/29,2106.85,2112.49,2113.65,2097.41 
2015/4/28,2114.76,2108.35,2116.09,2094.89 
2015/4/27,2108.92,2119.29,2125.92,2107.04 
2015/4/24,2117.69,2112.80,2120.92,2112.80 
2015/4/23,2112.93,2107.21,2120.49,2103.19 
2015/4/22,2107.96,2098.27,2109.98,2091.05 
2015/4/21,2097.29,2102.82,2109.64,2094.38 
2015/4/20,2100.40,2084.11,2103.94,2084.11 
2015/4/17,2081.18,2102.58,2102.58,2072.37 
2015/4/16,2104.99,2105.96,2111.30,2100.02 
2015/4/15,2106.63,2097.82,2111.91,2097.82 
2015/4/14,2095.84,2092.28,2098.62,2083.24 
2015/4/13,2092.43,2102.03,2107.65,2092.33 
2015/4/10,2102.06,2091.51,2102.61,2091.51 
2015/4/9,2091.18,2081.29,2093.31,2074.29 
2015/4/8,2081.90,2076.94,2086.69,2073.30 
2015/4/7,2076.33,2080.79,2089.81,2076.10 
2015/4/6,2080.62,2064.87,2086.99,2056.52 
2015/4/2,2066.96,2060.03,2072.17,2057.32 
2015/4/1,2059.69,2067.63,2067.63,2048.38 
2015/3/31,2067.89,2084.05,2084.05,2067.04 
2015/3/30,2086.24,2064.11,2088.97,2064.11 
2015/3/27,2061.02,2055.78,2062.83,2052.96 
2015/3/26,2056.15,2059.94,2067.15,2045.50 
2015/3/25,2061.05,2093.10,2097.43,2061.05 
2015/3/24,2091.50,2103.94,2107.63,2091.50 
2015/3/23,2104.42,2107.99,2114.86,2104.42 
2015/3/20,2108.10,2090.32,2113.92,2090.32 
2015/3/19,2089.27,2098.69,2098.69,2085.56 
2015/3/18,2099.50,2072.84,2106.85,2061.23 
2015/3/17,2074.28,2080.59,2080.59,2065.08 
2015/3/16,2081.19,2055.35,2081.41,2055.35 
2015/3/13,2053.40,2064.56,2064.56,2041.17 
2015/3/12,2065.95,2041.10,2066.41,2041.10 
2015/3/11,2040.24,2044.69,2050.08,2039.69 
2015/3/10,2044.16,2076.14,2076.14,2044.16 
2015/3/9,2079.43,2072.25,2083.49,2072.21 
2015/3/6,2071.26,2100.91,2100.91,2067.27 
2015/3/5,2101.04,2098.54,2104.25,2095.22 
2015/3/4,2098.53,2107.72,2107.72,2087.62 
2015/3/3,2107.78,2115.76,2115.76,2098.26 
2015/3/2,2117.39,2105.23,2117.52,2104.50 
2015/2/27,2104.50,2110.88,2112.74,2103.75 
2015/2/26,2110.74,2113.91,2113.91,2103.76 
2015/2/25,2113.86,2115.30,2119.59,2109.89 
2015/2/24,2115.48,2109.10,2117.94,2105.87 
2015/2/23,2109.66,2109.83,2110.05,2103.00 
2015/2/20,2110.30,2097.65,2110.61,2085.44 
2015/2/19,2097.45,2099.25,2102.13,2090.79 
2015/2/18,2099.68,2099.16,2100.23,2092.15 
2015/2/17,2100.34,2096.47,2101.30,2089.80 
2015/2/13,2096.99,2088.78,2097.03,2086.70 
2015/2/12,2088.48,2069.98,2088.53,2069.98 
2015/2/11,2068.53,2068.55,2073.48,2057.99 
2015/2/10,2068.59,2049.38,2070.86,2048.62 
2015/2/9,2046.74,2053.47,2056.16,2041.88 
2015/2/6,2055.47,2062.28,2072.40,2049.97 
2015/2/5,2062.52,2043.45,2063.55,2043.45 
2015/2/4,2041.51,2048.86,2054.74,2036.72 
2015/2/3,2050.03,2022.71,2050.30,2022.71 
2015/2/2,2020.85,1996.67,2021.66,1980.90 
2015/1/30,1994.99,2019.35,2023.32,1993.38 
2015/1/29,2021.25,2002.45,2024.64,1989.18 
2015/1/28,2002.16,2032.34,2042.49,2001.49 
2015/1/27,2029.55,2047.86,2047.86,2019.91 
2015/1/26,2057.09,2050.42,2057.62,2040.97 
2015/1/23,2051.82,2062.98,2062.98,2050.54 
2015/1/22,2063.15,2034.30,2064.62,2026.38 
2015/1/21,2032.12,2020.19,2038.29,2012.04 
2015/1/20,2022.55,2020.76,2028.94,2004.49 
2015/1/16,2019.42,1992.25,2020.46,1988.12 
2015/1/15,1992.67,2013.75,2021.35,1991.47 
2015/1/14,2011.27,2018.40,2018.40,1988.44 
2015/1/13,2023.03,2031.58,2056.93,2008.25 
2015/1/12,2028.26,2046.13,2049.30,2022.58 
2015/1/9,2044.81,2063.45,2064.43,2038.33 
2015/1/8,2062.14,2030.61,2064.08,2030.61 
2015/1/7,2025.90,2005.55,2029.61,2005.55 
2015/1/6,2002.61,2022.15,2030.25,1992.44 
2015/1/5,2020.58,2054.44,2054.44,2017.34 
2015/1/2,2058.20,2058.90,2072.36,2046.04 
2014/12/31,2058.90,2082.11,2085.58,2057.94 
2014/12/30,2080.35,2088.49,2088.49,2079.53 
2014/12/29,2090.57,2087.63,2093.55,2085.75 
2014/12/26,2088.77,2084.30,2092.70,2084.30 
2014/12/24,2081.88,2083.25,2087.56,2081.86 
2014/12/23,2082.17,2081.48,2086.73,2079.77 
2014/12/22,2078.54,2069.28,2078.76,2069.28 
2014/12/19,2070.65,2061.04,2077.85,2061.03 
2014/12/18,2061.23,2018.98,2061.23,2018.98 
2014/12/17,2012.89,1973.77,2016.75,1973.77 
2014/12/16,1972.74,1986.71,2016.89,1972.56 
2014/12/15,1989.63,2005.03,2018.69,1982.26 
2014/12/12,2002.33,2030.36,2032.25,2002.33 
2014/12/11,2035.33,2027.92,2055.53,2027.92 
2014/12/10,2026.14,2058.86,2058.86,2024.26 
2014/12/9,2059.82,2056.55,2060.60,2034.17 
2014/12/8,2060.31,2074.84,2075.78,2054.27 
2014/12/5,2075.37,2072.78,2079.47,2070.81 
2014/12/4,2071.92,2073.64,2077.34,2062.34 
2014/12/3,2074.33,2067.45,2076.28,2066.65 
2014/12/2,2066.55,2053.77,2068.77,2053.77 
2014/12/1,2053.44,2065.78,2065.78,2049.57 
2014/11/28,2067.56,2074.78,2075.76,2065.06 
2014/11/26,2072.83,2067.36,2073.29,2066.62 
2014/11/25,2067.03,2070.15,2074.21,2064.75 
2014/11/24,2069.41,2065.07,2070.17,2065.07 
2014/11/21,2063.50,2057.46,2071.46,2056.75 
2014/11/20,2052.75,2045.87,2053.84,2040.49 
2014/11/19,2048.72,2051.16,2052.14,2040.37 
2014/11/18,2051.80,2041.48,2056.08,2041.48 
2014/11/17,2041.32,2038.29,2043.07,2034.46 
2014/11/14,2039.82,2039.74,2042.22,2035.20 
2014/11/13,2039.33,2039.21,2046.18,2030.44 
2014/11/12,2038.25,2037.75,2040.33,2031.95 
2014/11/11,2039.68,2038.20,2041.28,2035.28 
2014/11/10,2038.26,2032.01,2038.70,2030.17 
2014/11/7,2031.92,2032.36,2034.26,2025.07 
2014/11/6,2031.21,2023.33,2031.61,2015.86 
2014/11/5,2023.57,2015.29,2023.77,2014.42 
2014/11/4,2012.10,2015.81,2015.98,2001.01 
2014/11/3,2017.81,2018.21,2024.46,2013.68 
2014/10/31,2018.05,2001.20,2018.19,2001.20 
2014/10/30,1994.65,1979.49,1999.40,1974.75 
2014/10/29,1982.30,1983.29,1991.40,1969.04 
2014/10/28,1985.05,1964.14,1985.05,1964.14 
2014/10/27,1961.63,1962.97,1964.64,1951.37 
2014/10/24,1964.58,1951.59,1965.27,1946.27 
2014/10/23,1950.82,1931.02,1961.95,1931.02 
2014/10/22,1927.11,1941.29,1949.31,1926.83 
2014/10/21,1941.28,1909.38,1942.45,1909.38 
2014/10/20,1904.01,1885.62,1905.03,1882.30 
2014/10/17,1886.76,1864.91,1898.16,1864.91 
2014/10/16,1862.76,1855.95,1876.01,1835.02 
2014/10/15,1862.49,1874.18,1874.18,1820.66 
2014/10/14,1877.70,1877.11,1898.71,1871.79 
2014/10/13,1874.74,1905.65,1912.09,1874.14 
2014/10/10,1906.13,1925.63,1936.98,1906.05 
2014/10/9,1928.21,1967.68,1967.68,1927.56 
2014/10/8,1968.89,1935.55,1970.36,1925.25 
2014/10/7,1935.10,1962.36,1962.36,1934.87 
2014/10/6,1964.82,1970.01,1977.84,1958.43 
2014/10/3,1967.90,1948.12,1971.19,1948.12 
2014/10/2,1946.17,1945.83,1952.32,1926.03 
2014/10/1,1946.16,1971.44,1971.44,1941.72 
2014/9/30,1972.29,1978.21,1985.17,1968.96 
2014/9/29,1977.80,1978.96,1981.28,1964.04 
2014/9/26,1982.85,1966.22,1986.37,1966.22 
2014/9/25,1965.99,1997.32,1997.32,1965.99 
2014/9/24,1998.30,1983.34,1999.79,1978.63 
2014/9/23,1982.77,1992.78,1995.41,1982.77 
2014/9/22,1994.29,2009.08,2009.08,1991.01 
2014/9/19,2010.40,2012.74,2019.26,2006.59 
2014/9/18,2011.36,2003.07,2012.34,2003.07 
2014/9/17,2001.57,1999.30,2010.74,1993.29 
2014/9/16,1998.98,1981.93,2002.28,1979.06 
2014/9/15,1984.13,1986.04,1987.18,1978.48 
2014/9/12,1985.54,1996.74,1996.74,1980.26 
2014/9/11,1997.45,1992.85,1997.65,1985.93 
2014/9/10,1995.69,1988.41,1996.66,1982.99 
2014/9/9,1988.44,2000.73,2001.01,1984.61 
2014/9/8,2001.54,2007.17,2007.17,1995.60 
2014/9/5,2007.71,1998.00,2007.71,1990.10 
2014/9/4,1997.65,2001.67,2011.17,1992.54 
2014/9/3,2000.72,2003.57,2009.28,1998.14 
2014/9/2,2002.28,2004.07,2006.12,1994.85 
2014/8/29,2003.37,1998.45,2003.38,1994.65 
2014/8/28,1996.74,1997.42,1998.55,1990.52 
2014/8/27,2000.12,2000.54,2002.14,1996.20 
2014/8/26,2000.02,1998.59,2005.04,1998.59 
2014/8/25,1997.92,1991.74,2001.95,1991.74 
2014/8/22,1988.40,1992.60,1993.54,1984.76 
2014/8/21,1992.37,1986.82,1994.76,1986.82 
2014/8/20,1986.51,1980.46,1988.57,1977.68 
2014/8/19,1981.60,1972.73,1982.57,1972.73 
2014/8/18,1971.74,1958.36,1971.99,1958.36 
2014/8/15,1955.06,1958.87,1964.04,1941.50 
2014/8/14,1955.18,1947.41,1955.23,1947.41 
2014/8/13,1946.72,1935.60,1948.41,1935.60 
2014/8/12,1933.75,1935.73,1939.65,1928.29 
2014/8/11,1936.92,1933.43,1944.90,1933.43 
2014/8/8,1931.59,1910.35,1932.38,1909.01 
2014/8/7,1909.57,1923.03,1928.89,1904.78 
2014/8/6,1920.24,1917.29,1927.91,1911.45 
2014/8/5,1920.21,1936.34,1936.34,1913.77 
2014/8/4,1938.99,1926.62,1942.92,1921.20 
2014/8/1,1925.15,1929.80,1937.35,1916.37 
2014/7/31,1930.67,1965.14,1965.14,1930.67 
2014/7/30,1970.07,1973.21,1978.90,1962.42 
2014/7/29,1969.95,1980.03,1984.85,1969.95 
2014/7/28,1978.91,1978.25,1981.52,1967.31 
2014/7/25,1978.34,1984.60,1984.60,1974.37 
2014/7/24,1987.98,1988.07,1991.39,1985.79 
2014/7/23,1987.01,1985.32,1989.23,1982.44 
2014/7/22,1983.53,1975.65,1986.24,1975.65 
2014/7/21,1973.63,1976.93,1976.93,1965.77 
2014/7/18,1978.22,1961.54,1979.91,1960.82 
2014/7/17,1958.12,1979.75,1981.80,1955.59 
2014/7/16,1981.57,1976.35,1983.94,1975.67 
2014/7/15,1973.28,1977.36,1982.52,1965.34 
2014/7/14,1977.10,1969.86,1979.85,1969.86 
2014/7/11,1967.57,1965.76,1968.67,1959.63 
2014/7/10,1964.68,1966.67,1969.84,1952.86 
2014/7/9,1972.83,1965.10,1974.15,1965.10 
2014/7/8,1963.71,1976.39,1976.39,1959.46 
2014/7/7,1977.65,1984.22,1984.22,1974.88 
2014/7/3,1985.44,1975.88,1985.59,1975.88 
2014/7/2,1974.62,1973.06,1976.67,1972.58 
2014/7/1,1973.32,1962.29,1978.58,1962.29 
2014/6/30,1960.23,1960.79,1964.24,1958.22 
2014/6/27,1960.96,1956.56,1961.47,1952.18 
2014/6/26,1957.22,1959.89,1959.89,1944.69 
2014/6/25,1959.53,1949.27,1960.83,1947.49 
2014/6/24,1949.98,1961.97,1968.17,1948.34 
2014/6/23,1962.61,1962.92,1963.74,1958.89 
2014/6/20,1962.87,1960.45,1963.91,1959.17 
2014/6/19,1959.48,1957.50,1959.87,1952.26 
2014/6/18,1956.98,1942.73,1957.74,1939.29 
2014/6/17,1941.99,1937.15,1943.69,1933.55 
2014/6/16,1937.78,1934.84,1941.15,1930.91 
2014/6/13,1936.16,1930.80,1937.30,1927.69 
2014/6/12,1930.11,1943.35,1943.35,1925.78 
2014/6/11,1943.89,1949.37,1949.37,1940.08 
2014/6/10,1950.79,1950.34,1950.86,1944.64 
2014/6/9,1951.27,1948.97,1955.55,1947.16 
2014/6/6,1949.44,1942.41,1949.44,1942.41 
2014/6/5,1940.46,1928.52,1941.74,1922.93 
2014/6/4,1927.88,1923.06,1928.63,1918.60 
2014/6/3,1924.24,1923.07,1925.07,1918.79 
2014/6/2,1924.97,1923.87,1925.88,1915.98 
2014/5/30,1923.57,1920.33,1924.03,1916.64 
2014/5/29,1920.03,1910.60,1920.03,1909.82 
2014/5/28,1909.78,1911.77,1914.46,1907.30 
2014/5/27,1911.91,1902.01,1912.28,1902.01 
2014/5/23,1900.53,1893.32,1901.26,1893.32 
2014/5/22,1892.49,1888.19,1896.33,1885.39 
2014/5/21,1888.03,1873.34,1888.80,1873.34 
2014/5/20,1872.83,1884.88,1884.88,1868.14 
2014/5/19,1885.08,1876.66,1886.00,1872.42 
2014/5/16,1877.86,1871.19,1878.28,1864.82 
2014/5/15,1870.85,1888.16,1888.16,1862.36 
2014/5/14,1888.53,1897.13,1897.13,1885.77 
2014/5/13,1897.45,1896.75,1902.17,1896.06 
2014/5/12,1896.65,1880.03,1897.13,1880.03 
2014/5/9,1878.48,1875.27,1878.57,1867.02 
2014/5/8,1875.63,1877.39,1889.07,1870.05 
2014/5/7,1878.21,1868.53,1878.83,1859.79 
2014/5/6,1867.72,1883.69,1883.69,1867.72 
2014/5/5,1884.66,1879.45,1885.51,1866.77 
2014/5/2,1881.14,1885.30,1891.33,1878.50 
2014/5/1,1883.68,1884.39,1888.59,1878.04 
2014/4/30,1883.95,1877.10,1885.20,1872.69 
2014/4/29,1878.33,1870.78,1880.60,1870.78 
2014/4/28,1869.43,1865.00,1877.01,1850.61 
2014/4/25,1863.40,1877.72,1877.72,1859.70 
2014/4/24,1878.61,1881.97,1884.06,1870.24 
2014/4/23,1875.39,1879.32,1879.75,1873.91 
2014/4/22,1879.55,1872.57,1884.89,1872.57 
2014/4/21,1871.89,1865.79,1871.89,1863.18 
2014/4/17,1864.85,1861.73,1869.63,1856.72 
2014/4/16,1862.31,1846.01,1862.31,1846.01 
2014/4/15,1842.98,1831.45,1844.02,1816.29 
2014/4/14,1830.61,1818.18,1834.19,1815.80 
2014/4/11,1815.69,1830.65,1835.07,1814.36 
2014/4/10,1833.08,1872.28,1872.53,1830.87 
2014/4/9,1872.18,1852.64,1872.43,1852.38 
2014/4/8,1851.96,1845.48,1854.95,1837.49 
2014/4/7,1845.04,1863.92,1864.04,1841.48 
2014/4/4,1865.09,1890.25,1897.28,1863.26 
2014/4/3,1888.77,1891.43,1893.80,1882.65 
2014/4/2,1890.90,1886.61,1893.17,1883.79 
2014/4/1,1885.52,1873.96,1885.84,1873.96 
2014/3/31,1872.34,1859.16,1875.18,1859.16 
2014/3/28,1857.62,1850.07,1866.63,1850.07 
2014/3/27,1849.04,1852.11,1855.55,1842.11 
2014/3/26,1852.56,1867.09,1875.92,1852.56 
2014/3/25,1865.62,1859.48,1871.87,1855.96 
2014/3/24,1857.44,1867.67,1873.34,1849.69 
2014/3/21,1866.52,1874.53,1883.97,1863.46 
2014/3/20,1872.01,1860.09,1873.49,1854.63 
2014/3/19,1860.77,1872.25,1874.14,1850.35 
2014/3/18,1872.25,1858.92,1873.76,1858.92 
2014/3/17,1858.83,1842.81,1862.30,1842.81 
2014/3/14,1841.13,1845.07,1852.44,1839.57 
2014/3/13,1846.34,1869.06,1874.40,1841.86 
2014/3/12,1868.20,1866.15,1868.38,1854.38 
2014/3/11,1867.63,1878.26,1882.35,1863.88 
2014/3/10,1877.17,1877.86,1877.87,1867.04 
2014/3/7,1878.04,1878.52,1883.57,1870.56 
2014/3/6,1877.03,1874.18,1881.94,1874.18 
2014/3/5,1873.81,1874.05,1876.53,1871.11 
2014/3/4,1873.91,1849.23,1876.23,1849.23 
2014/3/3,1845.73,1857.68,1857.68,1834.44 
2014/2/28,1859.45,1855.12,1867.92,1847.67 
2014/2/27,1854.29,1844.90,1854.53,1841.13 
2014/2/26,1845.16,1845.79,1852.65,1840.66 
2014/2/25,1845.12,1847.66,1852.91,1840.19 
2014/2/24,1847.61,1836.78,1858.71,1836.78 
2014/2/21,1836.25,1841.07,1846.13,1835.60 
2014/2/20,1839.78,1829.24,1842.79,1824.58 
2014/2/19,1828.75,1838.90,1847.50,1826.99 
2014/2/18,1840.76,1839.03,1842.87,1835.01 
2014/2/14,1838.63,1828.46,1841.65,1825.59 
2014/2/13,1829.83,1814.82,1830.25,1809.22 
2014/2/12,1819.26,1820.12,1826.55,1815.97 
2014/2/11,1819.75,1800.45,1823.54,1800.41 
2014/2/10,1799.84,1796.20,1799.94,1791.83 
2014/2/7,1797.02,1776.01,1798.03,1776.01 
2014/2/6,1773.43,1752.99,1774.06,1752.99 
2014/2/5,1751.64,1753.38,1755.79,1737.92 
2014/2/4,1755.20,1743.82,1758.73,1743.82 
2014/2/3,1741.89,1782.68,1784.83,1739.66 
2014/1/31,1782.59,1790.88,1793.88,1772.26 
2014/1/30,1794.19,1777.17,1798.77,1777.17 
2014/1/29,1774.20,1790.15,1790.15,1770.45 
2014/1/28,1792.50,1783.00,1793.87,1779.49 
2014/1/27,1781.56,1791.03,1795.98,1772.88 
2014/1/24,1790.29,1826.96,1826.96,1790.29 
2014/1/23,1828.46,1842.29,1842.29,1820.06 
2014/1/22,1844.86,1844.71,1846.87,1840.88 
2014/1/21,1843.80,1841.05,1849.31,1832.38 
2014/1/17,1838.70,1844.23,1846.04,1835.23 
2014/1/16,1845.89,1847.99,1847.99,1840.30 
2014/1/15,1848.38,1840.52,1850.84,1840.52 
2014/1/14,1838.88,1821.36,1839.26,1821.36 
2014/1/13,1819.20,1841.26,1843.45,1815.52 
2014/1/10,1842.37,1840.06,1843.15,1832.43 
2014/1/9,1838.13,1839.00,1843.23,1830.38 
2014/1/8,1837.49,1837.90,1840.02,1831.40 
2014/1/7,1837.88,1828.71,1840.10,1828.71 
2014/1/6,1826.77,1832.31,1837.16,1823.73 
2014/1/3,1831.37,1833.21,1838.24,1829.13 
2014/1/2,1831.98,1845.86,1845.86,1827.74 
2013/12/31,1848.36,1842.61,1849.44,1842.41 
2013/12/30,1841.07,1841.47,1842.47,1838.77 
2013/12/27,1841.40,1842.97,1844.89,1839.81 
2013/12/26,1842.02,1834.96,1842.84,1834.96 
2013/12/24,1833.32,1828.02,1833.32,1828.02 
2013/12/23,1827.99,1822.92,1829.75,1822.92 
2013/12/20,1818.32,1810.39,1823.75,1810.25 
2013/12/19,1809.60,1809.00,1810.88,1801.35 
2013/12/18,1810.65,1781.46,1811.08,1767.99 
2013/12/17,1781.00,1786.47,1786.77,1777.05 
2013/12/16,1786.54,1777.48,1792.22,1777.48 
2013/12/13,1775.32,1777.98,1780.92,1772.45 
2013/12/12,1775.50,1781.71,1782.99,1772.28 
2013/12/11,1782.22,1802.76,1802.97,1780.09 
2013/12/10,1802.62,1807.60,1808.52,1801.75 
2013/12/9,1808.37,1806.21,1811.52,1806.21 
2013/12/6,1805.09,1788.36,1806.04,1788.36 
2013/12/5,1785.03,1792.82,1792.82,1783.38 
2013/12/4,1792.81,1793.15,1799.80,1779.09 
2013/12/3,1795.15,1800.10,1800.10,1787.85 
2013/12/2,1800.90,1806.55,1810.02,1798.60 
2013/11/29,1805.81,1808.69,1813.55,1803.98 
2013/11/27,1807.23,1803.48,1808.27,1802.77 
2013/11/26,1802.75,1802.87,1808.42,1800.77 
2013/11/25,1802.48,1806.33,1808.10,1800.58 
2013/11/22,1804.76,1797.21,1804.84,1794.70 
2013/11/21,1795.85,1783.52,1797.16,1783.52 
2013/11/20,1781.37,1789.59,1795.73,1777.23 
2013/11/19,1787.87,1790.79,1795.51,1784.72 
2013/11/18,1791.53,1798.82,1802.33,1788.00 
2013/11/15,1798.18,1790.66,1798.22,1790.66 
2013/11/14,1790.62,1782.75,1791.53,1780.22 
2013/11/13,1782.00,1764.37,1782.00,1760.64 
2013/11/12,1767.69,1769.51,1771.78,1762.29 
2013/11/11,1771.89,1769.96,1773.44,1767.85 
2013/11/8,1770.61,1748.37,1770.78,1747.63 
2013/11/7,1747.15,1770.74,1774.54,1746.20 
2013/11/6,1770.49,1765.00,1773.74,1764.40 
2013/11/5,1762.97,1765.67,1767.03,1755.76 
2013/11/4,1767.93,1763.40,1768.78,1761.56 
2013/11/1,1761.64,1758.70,1765.67,1752.70 
2013/10/31,1756.54,1763.24,1768.53,1755.72 
2013/10/30,1763.31,1772.27,1775.22,1757.24 
2013/10/29,1771.95,1762.93,1772.09,1762.93 
2013/10/28,1762.11,1759.42,1764.99,1757.67 
2013/10/25,1759.77,1756.01,1759.82,1752.45 
2013/10/24,1752.07,1747.48,1753.94,1745.50 
2013/10/23,1746.38,1752.27,1752.27,1740.50 
2013/10/22,1754.67,1746.48,1759.33,1746.48 
2013/10/21,1744.66,1745.20,1747.79,1740.67 
2013/10/18,1744.50,1736.72,1745.31,1735.74 
2013/10/17,1733.15,1720.17,1733.45,1714.12 
2013/10/16,1721.54,1700.49,1721.76,1700.49 
2013/10/15,1698.06,1709.17,1711.57,1695.93 
2013/10/14,1710.14,1699.86,1711.03,1692.13 
2013/10/11,1703.20,1691.09,1703.44,1688.52 
2013/10/10,1692.56,1660.88,1692.56,1660.88 
2013/10/9,1656.40,1656.99,1662.47,1646.47 
2013/10/8,1655.45,1676.22,1676.79,1655.03 
2013/10/7,1676.12,1687.15,1687.15,1674.70 
2013/10/4,1690.50,1678.79,1691.94,1677.33 
2013/10/3,1678.66,1692.35,1692.35,1670.36 
2013/10/2,1693.87,1691.90,1693.87,1680.34 
2013/10/1,1695.00,1682.41,1696.55,1682.07 
2013/9/30,1681.55,1687.26,1687.26,1674.99 
2013/9/27,1691.75,1695.52,1695.52,1687.11 
2013/9/26,1698.67,1694.05,1703.85,1693.11 
2013/9/25,1692.77,1698.02,1701.71,1691.88 
2013/9/24,1697.42,1702.60,1707.63,1694.90 
2013/9/23,1701.84,1711.44,1711.44,1697.10 
2013/9/20,1709.91,1722.44,1725.23,1708.89 
2013/9/19,1722.34,1727.34,1729.86,1720.20 
2013/9/18,1725.52,1705.74,1729.44,1700.35 
2013/9/17,1704.76,1697.73,1705.52,1697.73 
2013/9/16,1697.60,1691.70,1704.95,1691.70 
2013/9/13,1687.99,1685.04,1688.73,1682.22 
2013/9/12,1683.42,1689.21,1689.97,1681.96 
2013/9/11,1689.13,1681.04,1689.13,1678.70 
2013/9/10,1683.99,1674.32,1684.09,1674.32 
2013/9/9,1671.71,1656.85,1672.40,1656.85 
2013/9/6,1655.17,1657.44,1664.83,1640.62 
2013/9/5,1655.08,1653.28,1659.17,1653.07 
2013/9/4,1653.08,1640.72,1655.72,1637.41 
2013/9/3,1639.77,1635.95,1651.35,1633.41 
2013/8/30,1632.97,1638.89,1640.08,1628.05 
2013/8/29,1638.17,1633.50,1646.41,1630.88 
